% time	cellId	IMSI	RNTI	rsrp	sinr
0.121214	1	1	1	1.05082e-10	221532
0.122214	1	1	1	1.05082e-10	221532
0.123214	1	1	1	1.05083e-10	221533
0.124214	1	1	1	1.05083e-10	221534
0.125214	1	1	1	1.05083e-10	221535
0.126214	1	1	1	1.05084e-10	221536
0.127214	1	1	1	1.05084e-10	221537
0.128214	1	1	1	1.05085e-10	221538
0.129214	1	1	1	1.05085e-10	221539
0.130214	1	1	1	1.05086e-10	221540
0.131214	1	1	1	1.05086e-10	221541
0.132214	1	1	1	1.05086e-10	221542
0.133214	1	1	1	1.05087e-10	221543
0.134214	1	1	1	1.05087e-10	221543
0.135214	1	1	1	1.05088e-10	221544
0.136214	1	1	1	1.05088e-10	221545
0.137214	1	1	1	1.05089e-10	221546
0.138214	1	1	1	1.05089e-10	221547
0.139214	1	1	1	1.05089e-10	221548
0.140214	1	1	1	1.0509e-10	221549
0.141214	1	1	1	1.0509e-10	221550
0.142214	1	1	1	1.05091e-10	221551
0.143214	1	1	1	1.05091e-10	221552
0.144214	1	1	1	1.05092e-10	221553
0.145214	1	1	1	1.05092e-10	221554
0.146214	1	1	1	1.05093e-10	221555
0.147214	1	1	1	1.05093e-10	221555
0.148214	1	1	1	1.05093e-10	221556
0.149214	1	1	1	1.05094e-10	221557
0.150214	1	1	1	1.05094e-10	221558
0.151214	1	1	1	1.05095e-10	221559
0.152214	1	1	1	1.05095e-10	221560
0.153214	1	1	1	1.05096e-10	221561
0.154214	1	1	1	1.05096e-10	221562
0.155214	1	1	1	1.05096e-10	221563
0.156214	1	1	1	1.05097e-10	221564
0.157214	1	1	1	1.05097e-10	221565
0.158214	1	1	1	1.05098e-10	221566
0.159214	1	1	1	1.05098e-10	221566
0.160214	1	1	1	1.05099e-10	221567
0.161214	1	1	1	1.05099e-10	221568
0.162214	1	1	1	1.051e-10	221569
0.163214	1	1	1	1.051e-10	221570
0.164214	1	1	1	1.051e-10	221571
0.165214	1	1	1	1.05101e-10	221572
0.166214	1	1	1	1.05101e-10	221573
0.167214	1	1	1	1.05102e-10	221574
0.168214	1	1	1	1.05102e-10	221575
0.169214	1	1	1	1.05103e-10	221576
0.170214	1	1	1	1.05103e-10	221577
0.171214	1	1	1	1.05103e-10	221578
0.172214	1	1	1	1.05104e-10	221578
0.173214	1	1	1	1.05104e-10	221579
0.174214	1	1	1	1.05105e-10	221580
0.175214	1	1	1	1.05105e-10	221581
0.176214	1	1	1	1.05106e-10	221582
0.177214	1	1	1	1.05106e-10	221583
0.178214	1	1	1	1.05107e-10	221584
0.179214	1	1	1	1.05107e-10	221585
0.180214	1	1	1	1.05107e-10	221586
0.181214	1	1	1	1.05108e-10	221587
0.182214	1	1	1	1.05108e-10	221588
0.183214	1	1	1	1.05109e-10	221589
0.184214	1	1	1	1.05109e-10	221589
