% time	cellId	IMSI	RNTI	sinrLinear
4.201	1	1	1	299.676
4.241	1	1	1	299.676
4.281	1	1	1	299.676
4.321	1	1	1	299.676
4.361	1	1	1	299.676
4.401	1	1	1	299.676
4.441	1	1	1	299.676
4.481	1	1	1	299.676
4.521	1	1	1	299.676
4.561	1	1	1	299.676
4.601	1	1	1	299.676
4.641	1	1	1	299.676
4.681	1	1	1	299.676
4.721	1	1	1	299.676
4.761	1	1	1	299.676
4.801	1	1	1	299.676
4.841	1	1	1	299.676
4.881	1	1	1	299.676
4.921	1	1	1	299.676
4.961	1	1	1	299.676
5.001	1	1	1	299.676
5.041	1	1	1	299.676
5.081	1	1	1	299.676
5.121	1	1	1	299.676
5.161	1	1	1	299.676
5.201	1	1	1	299.676
5.241	1	1	1	299.676
5.281	1	1	1	299.676
5.321	1	1	1	299.676
5.361	1	1	1	299.676
5.401	1	1	1	299.676
5.441	1	1	1	299.676
5.481	1	1	1	299.676
5.521	1	1	1	299.676
5.561	1	1	1	299.676
5.601	1	1	1	299.676
5.641	1	1	1	299.676
5.681	1	1	1	299.676
5.721	1	1	1	299.676
5.761	1	1	1	299.676
5.801	1	1	1	299.676
5.841	1	1	1	299.676
5.881	1	1	1	299.676
5.921	1	1	1	299.676
5.961	1	1	1	299.676
6.001	1	1	1	299.676
6.041	1	1	1	299.676
6.081	1	1	1	299.676
6.121	1	1	1	299.676
6.161	1	1	1	299.676
6.201	1	1	1	299.676
6.241	1	1	1	299.676
6.281	1	1	1	299.676
6.321	1	1	1	299.676
6.361	1	1	1	299.676
6.401	1	1	1	299.676
6.441	1	1	1	299.676
6.481	1	1	1	299.676
6.521	1	1	1	299.676
6.561	1	1	1	299.676
6.601	1	1	1	299.676
6.641	1	1	1	299.676
6.681	1	1	1	299.676
6.721	1	1	1	299.676
6.761	1	1	1	299.676
6.801	1	1	1	299.676
6.841	1	1	1	299.676
6.881	1	1	1	299.676
6.921	1	1	1	299.676
6.961	1	1	1	299.676
7.001	1	1	1	299.676
7.041	1	1	1	299.676
7.081	1	1	1	299.676
7.121	1	1	1	299.676
7.161	1	1	1	299.676
7.201	1	1	1	299.676
7.241	1	1	1	299.676
7.281	1	1	1	299.676
7.321	1	1	1	299.676
7.361	1	1	1	299.676
7.401	1	1	1	299.676
7.441	1	1	1	299.676
7.481	1	1	1	299.676
7.521	1	1	1	299.676
7.561	1	1	1	299.676
7.601	1	1	1	299.676
7.641	1	1	1	299.676
7.681	1	1	1	299.676
7.721	1	1	1	299.676
7.761	1	1	1	299.676
7.801	1	1	1	299.676
7.841	1	1	1	299.676
7.881	1	1	1	299.676
7.921	1	1	1	299.676
7.961	1	1	1	299.676
8.001	1	1	1	299.676
8.041	1	1	1	299.676
8.081	1	1	1	299.676
8.121	1	1	1	299.676
8.161	1	1	1	299.676
8.201	1	1	1	299.676
8.241	1	1	1	299.676
8.281	1	1	1	299.676
8.321	1	1	1	299.676
8.361	1	1	1	299.676
8.401	1	1	1	299.676
8.441	1	1	1	299.676
8.481	1	1	1	299.676
8.521	1	1	1	299.676
8.561	1	1	1	299.676
8.601	1	1	1	299.676
8.641	1	1	1	299.676
8.681	1	1	1	299.676
8.721	1	1	1	299.676
8.761	1	1	1	299.676
8.801	1	1	1	299.676
8.841	1	1	1	299.676
8.881	1	1	1	299.676
8.921	1	1	1	299.676
8.961	1	1	1	299.676
9.001	1	1	1	299.676
9.041	1	1	1	299.676
9.081	1	1	1	299.676
9.121	1	1	1	299.676
9.161	1	1	1	299.676
9.201	1	1	1	299.676
9.241	1	1	1	299.676
9.281	1	1	1	299.676
9.321	1	1	1	299.676
9.361	1	1	1	299.676
9.401	1	1	1	299.676
9.441	1	1	1	299.676
9.481	1	1	1	299.676
9.521	1	1	1	299.676
9.561	1	1	1	299.676
9.601	1	1	1	299.676
9.641	1	1	1	299.676
9.681	1	1	1	299.676
9.721	1	1	1	299.676
9.761	1	1	1	299.676
9.801	1	1	1	299.676
9.841	1	1	1	299.676
9.881	1	1	1	299.676
9.921	1	1	1	299.676
9.961	1	1	1	299.676
10.001	1	1	1	299.676
10.041	1	1	1	299.676
10.081	1	1	1	299.676
10.121	1	1	1	299.676
10.161	1	1	1	299.676
10.201	1	1	1	299.676
10.241	1	1	1	299.676
10.281	1	1	1	299.676
10.321	1	1	1	299.676
10.361	1	1	1	299.676
10.401	1	1	1	299.676
10.441	1	1	1	299.676
10.481	1	1	1	299.676
10.521	1	1	1	299.676
10.561	1	1	1	299.676
10.601	1	1	1	299.676
10.641	1	1	1	299.676
10.681	1	1	1	299.676
10.721	1	1	1	299.676
10.761	1	1	1	299.676
10.801	1	1	1	299.676
10.841	1	1	1	299.676
10.881	1	1	1	299.676
10.921	1	1	1	299.676
10.961	1	1	1	299.676
11.001	1	1	1	299.676
11.041	1	1	1	299.676
11.081	1	1	1	299.676
11.121	1	1	1	299.676
11.161	1	1	1	299.676
11.201	1	1	1	299.676
11.241	1	1	1	299.676
11.281	1	1	1	299.676
11.321	1	1	1	299.676
11.361	1	1	1	299.676
11.401	1	1	1	299.676
11.441	1	1	1	299.676
11.481	1	1	1	299.676
11.521	1	1	1	299.676
11.561	1	1	1	299.676
11.601	1	1	1	299.676
11.641	1	1	1	299.676
11.681	1	1	1	299.676
11.721	1	1	1	299.676
11.761	1	1	1	299.676
11.801	1	1	1	299.676
11.841	1	1	1	299.676
11.881	1	1	1	299.676
11.921	1	1	1	299.676
11.961	1	1	1	299.676
12.001	1	1	1	299.676
12.041	1	1	1	299.676
12.081	1	1	1	299.676
12.121	1	1	1	299.676
12.161	1	1	1	299.676
12.201	1	1	1	299.676
12.241	1	1	1	299.676
12.281	1	1	1	299.676
12.321	1	1	1	299.676
12.361	1	1	1	299.676
12.401	1	1	1	299.676
12.441	1	1	1	299.676
12.481	1	1	1	299.676
12.521	1	1	1	299.676
12.561	1	1	1	299.676
12.601	1	1	1	299.676
12.641	1	1	1	299.676
12.681	1	1	1	299.676
12.721	1	1	1	299.676
12.761	1	1	1	299.676
12.801	1	1	1	299.676
12.841	1	1	1	299.676
12.881	1	1	1	299.676
12.921	1	1	1	299.676
12.961	1	1	1	299.676
13.001	1	1	1	299.676
13.041	1	1	1	299.676
13.081	1	1	1	299.676
13.121	1	1	1	299.676
13.161	1	1	1	299.676
13.201	1	1	1	299.676
13.241	1	1	1	299.676
13.281	1	1	1	299.676
13.321	1	1	1	299.676
13.361	1	1	1	299.676
13.401	1	1	1	299.676
13.441	1	1	1	299.676
13.481	1	1	1	299.676
13.521	1	1	1	299.676
13.561	1	1	1	299.676
13.601	1	1	1	299.676
13.641	1	1	1	299.676
13.681	1	1	1	299.676
13.721	1	1	1	299.676
13.761	1	1	1	299.676
13.801	1	1	1	299.676
13.841	1	1	1	299.676
13.881	1	1	1	299.676
13.921	1	1	1	299.676
13.961	1	1	1	299.676
14.001	1	1	1	299.676
14.041	1	1	1	299.676
14.081	1	1	1	299.676
14.121	1	1	1	299.676
14.161	1	1	1	299.676
14.201	1	1	1	299.676
14.241	1	1	1	299.676
14.281	1	1	1	299.676
14.321	1	1	1	299.676
14.361	1	1	1	299.676
14.401	1	1	1	299.676
14.441	1	1	1	299.676
14.481	1	1	1	299.676
14.521	1	1	1	299.676
14.561	1	1	1	299.676
14.601	1	1	1	299.676
14.641	1	1	1	299.676
14.681	1	1	1	299.676
14.721	1	1	1	299.676
14.761	1	1	1	299.676
14.801	1	1	1	299.676
14.841	1	1	1	299.676
14.881	1	1	1	299.676
14.921	1	1	1	299.676
14.961	1	1	1	299.676
15.001	1	1	1	299.676
15.041	1	1	1	299.676
15.081	1	1	1	299.676
15.121	1	1	1	299.676
15.161	1	1	1	299.676
15.201	1	1	1	299.676
15.241	1	1	1	299.676
15.281	1	1	1	299.676
15.321	1	1	1	299.676
15.361	1	1	1	299.676
15.401	1	1	1	299.676
15.441	1	1	1	299.676
15.481	1	1	1	299.676
15.521	1	1	1	299.676
15.561	1	1	1	299.676
15.601	1	1	1	299.676
15.641	1	1	1	299.676
15.681	1	1	1	299.676
15.721	1	1	1	299.676
15.761	1	1	1	299.676
15.801	1	1	1	299.676
15.841	1	1	1	299.676
15.881	1	1	1	299.676
15.921	1	1	1	299.676
15.961	1	1	1	299.676
16.001	1	1	1	299.676
16.041	1	1	1	299.676
16.081	1	1	1	299.676
16.121	1	1	1	299.676
16.161	1	1	1	299.676
16.201	1	1	1	299.676
16.241	1	1	1	299.676
16.281	1	1	1	299.676
16.321	1	1	1	299.676
16.361	1	1	1	299.676
16.401	1	1	1	299.676
16.441	1	1	1	299.676
16.481	1	1	1	299.676
16.521	1	1	1	299.676
16.561	1	1	1	299.676
16.601	1	1	1	299.676
16.641	1	1	1	299.676
16.681	1	1	1	299.676
16.721	1	1	1	299.676
16.761	1	1	1	299.676
16.801	1	1	1	299.676
16.841	1	1	1	299.676
16.881	1	1	1	299.676
16.921	1	1	1	299.676
16.961	1	1	1	299.676
17.001	1	1	1	299.676
17.041	1	1	1	299.676
17.081	1	1	1	299.676
17.121	1	1	1	299.676
17.161	1	1	1	299.676
17.201	1	1	1	299.676
17.241	1	1	1	299.676
17.281	1	1	1	299.676
17.321	1	1	1	299.676
17.361	1	1	1	299.676
17.401	1	1	1	299.676
17.441	1	1	1	299.676
17.481	1	1	1	299.676
17.521	1	1	1	299.676
17.561	1	1	1	299.676
17.601	1	1	1	299.676
17.641	1	1	1	299.676
17.681	1	1	1	299.676
17.721	1	1	1	299.676
17.761	1	1	1	299.676
17.801	1	1	1	299.676
17.841	1	1	1	299.676
17.881	1	1	1	299.676
17.921	1	1	1	299.676
17.961	1	1	1	299.676
18.001	1	1	1	299.676
18.041	1	1	1	299.676
18.081	1	1	1	299.676
18.121	1	1	1	299.676
18.161	1	1	1	299.676
18.201	1	1	1	299.676
18.241	1	1	1	299.676
18.281	1	1	1	299.676
18.321	1	1	1	299.676
18.361	1	1	1	299.676
18.401	1	1	1	299.676
18.441	1	1	1	299.676
18.481	1	1	1	299.676
18.521	1	1	1	299.676
18.561	1	1	1	299.676
18.601	1	1	1	299.676
18.641	1	1	1	299.676
18.681	1	1	1	299.676
18.721	1	1	1	299.676
18.761	1	1	1	299.676
18.801	1	1	1	299.676
18.841	1	1	1	299.676
18.881	1	1	1	299.676
18.921	1	1	1	299.676
18.961	1	1	1	299.676
19.001	1	1	1	299.676
19.041	1	1	1	299.676
19.081	1	1	1	299.676
19.121	1	1	1	299.676
19.161	1	1	1	299.676
19.201	1	1	1	299.676
19.241	1	1	1	299.676
19.281	1	1	1	299.676
19.321	1	1	1	299.676
19.361	1	1	1	299.676
19.401	1	1	1	299.676
19.441	1	1	1	299.676
19.481	1	1	1	299.676
19.521	1	1	1	299.676
19.561	1	1	1	299.676
19.601	1	1	1	299.676
19.641	1	1	1	299.676
19.681	1	1	1	299.676
19.721	1	1	1	299.676
19.761	1	1	1	299.676
19.801	1	1	1	299.676
19.841	1	1	1	299.676
19.881	1	1	1	299.676
19.921	1	1	1	299.676
19.961	1	1	1	299.676
20.001	1	1	1	299.676
20.041	1	1	1	299.676
20.081	1	1	1	299.676
20.121	1	1	1	299.676
20.161	1	1	1	299.676
20.201	1	1	1	299.676
20.241	1	1	1	299.676
20.281	1	1	1	299.676
20.321	1	1	1	299.676
20.361	1	1	1	299.676
20.401	1	1	1	299.676
20.441	1	1	1	299.676
20.481	1	1	1	299.676
20.521	1	1	1	299.676
20.561	1	1	1	299.676
20.601	1	1	1	299.676
20.641	1	1	1	299.676
20.681	1	1	1	299.676
20.721	1	1	1	299.676
20.761	1	1	1	299.676
20.801	1	1	1	299.676
20.841	1	1	1	299.676
20.881	1	1	1	299.676
20.921	1	1	1	299.676
20.961	1	1	1	299.676
21.001	1	1	1	299.676
21.041	1	1	1	299.676
21.081	1	1	1	299.676
21.121	1	1	1	299.676
21.161	1	1	1	299.676
21.201	1	1	1	299.676
21.241	1	1	1	299.676
21.281	1	1	1	299.676
21.321	1	1	1	299.676
21.361	1	1	1	299.676
21.401	1	1	1	299.676
21.441	1	1	1	299.676
21.481	1	1	1	299.676
21.521	1	1	1	299.676
21.561	1	1	1	299.676
21.601	1	1	1	299.676
21.641	1	1	1	299.676
21.681	1	1	1	299.676
21.721	1	1	1	299.676
21.761	1	1	1	299.676
21.801	1	1	1	299.676
21.841	1	1	1	299.676
21.881	1	1	1	299.676
21.921	1	1	1	299.676
21.961	1	1	1	299.676
22.001	1	1	1	299.676
22.041	1	1	1	299.676
22.081	1	1	1	299.676
22.121	1	1	1	299.676
22.161	1	1	1	299.676
22.201	1	1	1	299.676
22.241	1	1	1	299.676
22.281	1	1	1	299.676
22.321	1	1	1	299.676
22.361	1	1	1	299.676
22.401	1	1	1	299.676
22.441	1	1	1	299.676
22.481	1	1	1	299.676
22.521	1	1	1	299.676
22.561	1	1	1	299.676
22.601	1	1	1	299.676
22.641	1	1	1	299.676
22.681	1	1	1	299.676
22.721	1	1	1	299.676
22.761	1	1	1	299.676
22.801	1	1	1	299.676
22.841	1	1	1	299.676
22.881	1	1	1	299.676
22.921	1	1	1	299.676
22.961	1	1	1	299.676
23.001	1	1	1	299.676
23.041	1	1	1	299.676
23.081	1	1	1	299.676
23.121	1	1	1	299.676
23.161	1	1	1	299.676
23.201	1	1	1	299.676
23.241	1	1	1	299.676
23.281	1	1	1	299.676
23.321	1	1	1	299.676
23.361	1	1	1	299.676
23.401	1	1	1	299.676
23.441	1	1	1	299.676
23.481	1	1	1	299.676
