% time	cellId	IMSI	RNTI	rsrp	sinr
0.0612143	1	1	1	4.22113e-13	889.892
0.0622143	1	1	1	4.22113e-13	889.892
0.0632143	1	1	1	4.22113e-13	889.892
0.0642143	1	1	1	4.22113e-13	889.892
0.0652143	1	1	1	4.22113e-13	889.892
0.0662143	1	1	1	4.22113e-13	889.892
0.0672143	1	1	1	4.22113e-13	889.892
0.0682143	1	1	1	4.22113e-13	889.892
0.0692143	1	1	1	4.22113e-13	889.892
0.0702143	1	1	1	4.22113e-13	889.892
0.0712143	1	1	1	4.22113e-13	889.892
0.0722143	1	1	1	4.22113e-13	889.892
0.0732143	1	1	1	4.22113e-13	889.892
0.0742143	1	1	1	4.22113e-13	889.892
0.0752143	1	1	1	4.22113e-13	889.892
0.0762143	1	1	1	4.22113e-13	889.892
0.0772143	1	1	1	4.22113e-13	889.892
0.0782143	1	1	1	4.22113e-13	889.892
0.0792143	1	1	1	4.22113e-13	889.892
0.0802143	1	1	1	4.22113e-13	889.892
0.0812143	1	1	1	4.22113e-13	889.892
0.0822143	1	1	1	4.22113e-13	889.892
0.0832143	1	1	1	4.22113e-13	889.892
0.0842143	1	1	1	4.22113e-13	889.892
0.0852143	1	1	1	4.22113e-13	889.892
0.0862143	1	1	1	4.22113e-13	889.892
0.0872143	1	1	1	4.22113e-13	889.892
0.0882143	1	1	1	4.22113e-13	889.892
0.0892143	1	1	1	4.22113e-13	889.892
0.0902143	1	1	1	4.22113e-13	889.892
0.0912143	1	1	1	4.22113e-13	889.892
0.0922143	1	1	1	4.22113e-13	889.892
0.0932143	1	1	1	4.22113e-13	889.892
0.0942143	1	1	1	4.22113e-13	889.892
0.0952143	1	1	1	4.22113e-13	889.892
0.0962143	1	1	1	4.22113e-13	889.892
0.0972143	1	1	1	4.22113e-13	889.892
0.0982143	1	1	1	4.22113e-13	889.892
0.0992143	1	1	1	4.22113e-13	889.892
0.100214	1	1	1	4.22113e-13	889.892
0.101214	1	1	1	4.22113e-13	889.892
0.102214	1	1	1	4.22113e-13	889.892
0.103214	1	1	1	4.22113e-13	889.892
0.104214	1	1	1	4.22113e-13	889.892
0.105214	1	1	1	4.22113e-13	889.892
0.106214	1	1	1	4.22113e-13	889.892
0.107214	1	1	1	4.22113e-13	889.892
0.108214	1	1	1	4.22113e-13	889.892
0.109214	1	1	1	4.22113e-13	889.892
0.110214	1	1	1	4.22113e-13	889.892
0.111214	1	1	1	4.22113e-13	889.892
0.112214	1	1	1	4.22113e-13	889.892
0.113214	1	1	1	4.22113e-13	889.892
0.114214	1	1	1	4.22113e-13	889.892
0.115214	1	1	1	4.22113e-13	889.892
0.116214	1	1	1	4.22113e-13	889.892
0.117214	1	1	1	4.22113e-13	889.892
0.118214	1	1	1	4.22113e-13	889.892
0.119214	1	1	1	4.22113e-13	889.892
0.120214	1	1	1	4.22113e-13	889.892
0.121214	1	1	1	4.22113e-13	889.892
0.122214	1	1	1	4.22113e-13	889.892
0.123214	1	1	1	4.22113e-13	889.892
0.124214	1	1	1	4.22113e-13	889.892
0.125214	1	1	1	4.22113e-13	889.892
0.126214	1	1	1	4.22113e-13	889.892
0.127214	1	1	1	4.22113e-13	889.892
0.128214	1	1	1	4.22113e-13	889.892
0.129214	1	1	1	4.22113e-13	889.892
0.130214	1	1	1	4.22113e-13	889.892
0.131214	1	1	1	4.22113e-13	889.892
0.132214	1	1	1	4.22113e-13	889.892
0.133214	1	1	1	4.22113e-13	889.892
0.134214	1	1	1	4.22113e-13	889.892
0.135214	1	1	1	4.22113e-13	889.892
0.136214	1	1	1	4.22113e-13	889.892
0.137214	1	1	1	4.22113e-13	889.892
0.138214	1	1	1	4.22113e-13	889.892
0.139214	1	1	1	4.22113e-13	889.892
0.140214	1	1	1	4.22113e-13	889.892
0.141214	1	1	1	4.22113e-13	889.892
0.142214	1	1	1	4.22113e-13	889.892
0.143214	1	1	1	4.22113e-13	889.892
0.144214	1	1	1	4.22113e-13	889.892
0.145214	1	1	1	4.22113e-13	889.892
0.146214	1	1	1	4.22113e-13	889.892
0.147214	1	1	1	4.22113e-13	889.892
0.148214	1	1	1	4.22113e-13	889.892
0.149214	1	1	1	4.22113e-13	889.892
0.150214	1	1	1	4.22113e-13	889.892
0.151214	1	1	1	4.22113e-13	889.892
0.152214	1	1	1	4.22113e-13	889.892
0.153214	1	1	1	4.22113e-13	889.892
0.154214	1	1	1	4.22113e-13	889.892
0.155214	1	1	1	4.22113e-13	889.892
0.156214	1	1	1	4.22113e-13	889.892
0.157214	1	1	1	4.22113e-13	889.892
0.158214	1	1	1	4.22113e-13	889.892
0.159214	1	1	1	4.22113e-13	889.892
0.160214	1	1	1	4.22113e-13	889.892
0.161214	1	1	1	4.22113e-13	889.892
0.162214	1	1	1	4.22113e-13	889.892
0.163214	1	1	1	4.22113e-13	889.892
0.164214	1	1	1	4.22113e-13	889.892
0.165214	1	1	1	4.22113e-13	889.892
0.166214	1	1	1	4.22113e-13	889.892
0.167214	1	1	1	4.22113e-13	889.892
0.168214	1	1	1	4.22113e-13	889.892
0.169214	1	1	1	4.22113e-13	889.892
0.170214	1	1	1	4.22113e-13	889.892
0.171214	1	1	1	4.22113e-13	889.892
0.172214	1	1	1	4.22113e-13	889.892
0.173214	1	1	1	4.22113e-13	889.892
0.174214	1	1	1	4.22113e-13	889.892
0.175214	1	1	1	4.22113e-13	889.892
0.176214	1	1	1	4.22113e-13	889.892
0.177214	1	1	1	4.22113e-13	889.892
0.178214	1	1	1	4.22113e-13	889.892
0.179214	1	1	1	4.22113e-13	889.892
0.180214	1	1	1	4.22113e-13	889.892
0.181214	1	1	1	4.22113e-13	889.892
0.182214	1	1	1	4.22113e-13	889.892
0.183214	1	1	1	4.22113e-13	889.892
0.184214	1	1	1	4.22113e-13	889.892
0.185214	1	1	1	4.22113e-13	889.892
0.186214	1	1	1	4.22113e-13	889.892
0.187214	1	1	1	4.22113e-13	889.892
0.188214	1	1	1	4.22113e-13	889.892
0.189214	1	1	1	4.22113e-13	889.892
0.190214	1	1	1	4.22113e-13	889.892
0.191214	1	1	1	4.22113e-13	889.892
0.192214	1	1	1	4.22113e-13	889.892
0.193214	1	1	1	4.22113e-13	889.892
0.194214	1	1	1	4.22113e-13	889.892
0.195214	1	1	1	4.22113e-13	889.892
0.196214	1	1	1	4.22113e-13	889.892
0.197214	1	1	1	4.22113e-13	889.892
0.198214	1	1	1	4.22113e-13	889.892
0.199214	1	1	1	4.22113e-13	889.892
0.200214	1	1	1	4.22113e-13	889.892
0.201214	1	1	1	4.22113e-13	889.892
0.202214	1	1	1	4.22113e-13	889.892
0.203214	1	1	1	4.22113e-13	889.892
0.204214	1	1	1	4.22113e-13	889.892
0.205214	1	1	1	4.22113e-13	889.892
0.206214	1	1	1	4.22113e-13	889.892
0.207214	1	1	1	4.22113e-13	889.892
0.208214	1	1	1	4.22113e-13	889.892
0.209214	1	1	1	4.22113e-13	889.892
0.210214	1	1	1	4.22113e-13	889.892
0.211214	1	1	1	4.22113e-13	889.892
0.212214	1	1	1	4.22113e-13	889.892
0.213214	1	1	1	4.22113e-13	889.892
0.214214	1	1	1	4.22113e-13	889.892
0.215214	1	1	1	4.22113e-13	889.892
0.216214	1	1	1	4.22113e-13	889.892
0.217214	1	1	1	4.22113e-13	889.892
0.218214	1	1	1	4.22113e-13	889.892
0.219214	1	1	1	4.22113e-13	889.892
0.220214	1	1	1	4.22113e-13	889.892
0.221214	1	1	1	4.22113e-13	889.892
0.222214	1	1	1	4.22113e-13	889.892
0.223214	1	1	1	4.22113e-13	889.892
0.224214	1	1	1	4.22113e-13	889.892
0.225214	1	1	1	4.22113e-13	889.892
0.226214	1	1	1	4.22113e-13	889.892
0.227214	1	1	1	4.22113e-13	889.892
0.228214	1	1	1	4.22113e-13	889.892
0.229214	1	1	1	4.22113e-13	889.892
0.230214	1	1	1	4.22113e-13	889.892
0.231214	1	1	1	4.22113e-13	889.892
0.232214	1	1	1	4.22113e-13	889.892
0.233214	1	1	1	4.22113e-13	889.892
0.234214	1	1	1	4.22113e-13	889.892
0.235214	1	1	1	4.22113e-13	889.892
0.236214	1	1	1	4.22113e-13	889.892
0.237214	1	1	1	4.22113e-13	889.892
0.238214	1	1	1	4.22113e-13	889.892
0.239214	1	1	1	4.22113e-13	889.892
0.240214	1	1	1	4.22113e-13	889.892
0.241214	1	1	1	4.22113e-13	889.892
0.242214	1	1	1	4.22113e-13	889.892
0.243214	1	1	1	4.22113e-13	889.892
0.244214	1	1	1	4.22113e-13	889.892
0.245214	1	1	1	4.22113e-13	889.892
0.246214	1	1	1	4.22113e-13	889.892
0.247214	1	1	1	4.22113e-13	889.892
0.248214	1	1	1	4.22113e-13	889.892
0.249214	1	1	1	4.22113e-13	889.892
0.250214	1	1	1	4.22113e-13	889.892
0.251214	1	1	1	4.22113e-13	889.892
0.252214	1	1	1	4.22113e-13	889.892
0.253214	1	1	1	4.22113e-13	889.892
0.254214	1	1	1	4.22113e-13	889.892
0.255214	1	1	1	4.22113e-13	889.892
0.256214	1	1	1	4.22113e-13	889.892
0.257214	1	1	1	4.22113e-13	889.892
0.258214	1	1	1	4.22113e-13	889.892
0.259214	1	1	1	4.22113e-13	889.892
0.260214	1	1	1	4.22113e-13	889.892
0.261214	1	1	1	4.22113e-13	889.892
0.262214	1	1	1	4.22113e-13	889.892
0.263214	1	1	1	4.22113e-13	889.892
0.264214	1	1	1	4.22113e-13	889.892
0.265214	1	1	1	4.22113e-13	889.892
0.266214	1	1	1	4.22113e-13	889.892
0.267214	1	1	1	4.22113e-13	889.892
0.268214	1	1	1	4.22113e-13	889.892
0.269214	1	1	1	4.22113e-13	889.892
0.270214	1	1	1	4.22113e-13	889.892
0.271214	1	1	1	4.22113e-13	889.892
0.272214	1	1	1	4.22113e-13	889.892
0.273214	1	1	1	4.22113e-13	889.892
0.274214	1	1	1	4.22113e-13	889.892
0.275214	1	1	1	4.22113e-13	889.892
0.276214	1	1	1	4.22113e-13	889.892
0.277214	1	1	1	4.22113e-13	889.892
0.278214	1	1	1	4.22113e-13	889.892
0.279214	1	1	1	4.22113e-13	889.892
0.280214	1	1	1	4.22113e-13	889.892
0.281214	1	1	1	4.22113e-13	889.892
0.282214	1	1	1	4.22113e-13	889.892
0.283214	1	1	1	4.22113e-13	889.892
0.284214	1	1	1	4.22113e-13	889.892
0.285214	1	1	1	4.22113e-13	889.892
0.286214	1	1	1	4.22113e-13	889.892
0.287214	1	1	1	4.22113e-13	889.892
0.288214	1	1	1	4.22113e-13	889.892
0.289214	1	1	1	4.22113e-13	889.892
0.290214	1	1	1	4.22113e-13	889.892
0.291214	1	1	1	4.22113e-13	889.892
0.292214	1	1	1	4.22113e-13	889.892
0.293214	1	1	1	4.22113e-13	889.892
0.294214	1	1	1	4.22113e-13	889.892
0.295214	1	1	1	4.22113e-13	889.892
0.296214	1	1	1	4.22113e-13	889.892
0.297214	1	1	1	4.22113e-13	889.892
0.298214	1	1	1	4.22113e-13	889.892
0.299214	1	1	1	4.22113e-13	889.892
0.300214	1	1	1	4.22113e-13	889.892
0.301214	1	1	1	4.22113e-13	889.892
0.302214	1	1	1	4.22113e-13	889.892
0.303214	1	1	1	4.22113e-13	889.892
0.304214	1	1	1	4.22113e-13	889.892
0.305214	1	1	1	4.22113e-13	889.892
0.306214	1	1	1	4.22113e-13	889.892
0.307214	1	1	1	4.22113e-13	889.892
0.308214	1	1	1	4.22113e-13	889.892
0.309214	1	1	1	4.22113e-13	889.892
0.310214	1	1	1	4.22113e-13	889.892
0.311214	1	1	1	4.22113e-13	889.892
0.312214	1	1	1	4.22113e-13	889.892
0.313214	1	1	1	4.22113e-13	889.892
0.314214	1	1	1	4.22113e-13	889.892
0.315214	1	1	1	4.22113e-13	889.892
0.316214	1	1	1	4.22113e-13	889.892
0.317214	1	1	1	4.22113e-13	889.892
0.318214	1	1	1	4.22113e-13	889.892
0.319214	1	1	1	4.22113e-13	889.892
0.320214	1	1	1	4.22113e-13	889.892
0.321214	1	1	1	4.22113e-13	889.892
0.322214	1	1	1	4.22113e-13	889.892
0.323214	1	1	1	4.22113e-13	889.892
0.324214	1	1	1	4.22113e-13	889.892
0.325214	1	1	1	4.22113e-13	889.892
0.326214	1	1	1	4.22113e-13	889.892
0.327214	1	1	1	4.22113e-13	889.892
0.328214	1	1	1	4.22113e-13	889.892
0.329214	1	1	1	4.22113e-13	889.892
0.330214	1	1	1	4.22113e-13	889.892
0.331214	1	1	1	4.22113e-13	889.892
0.332214	1	1	1	4.22113e-13	889.892
0.333214	1	1	1	4.22113e-13	889.892
0.334214	1	1	1	4.22113e-13	889.892
0.335214	1	1	1	4.22113e-13	889.892
0.336214	1	1	1	4.22113e-13	889.892
0.337214	1	1	1	4.22113e-13	889.892
0.338214	1	1	1	4.22113e-13	889.892
0.339214	1	1	1	4.22113e-13	889.892
0.340214	1	1	1	4.22113e-13	889.892
0.341214	1	1	1	4.22113e-13	889.892
0.342214	1	1	1	4.22113e-13	889.892
0.343214	1	1	1	4.22113e-13	889.892
0.344214	1	1	1	4.22113e-13	889.892
0.345214	1	1	1	4.22113e-13	889.892
0.346214	1	1	1	4.22113e-13	889.892
0.347214	1	1	1	4.22113e-13	889.892
0.348214	1	1	1	4.22113e-13	889.892
0.349214	1	1	1	4.22113e-13	889.892
0.350214	1	1	1	4.22113e-13	889.892
0.351214	1	1	1	4.22113e-13	889.892
0.352214	1	1	1	4.22113e-13	889.892
0.353214	1	1	1	4.22113e-13	889.892
0.354214	1	1	1	4.22113e-13	889.892
0.355214	1	1	1	4.22113e-13	889.892
0.356214	1	1	1	4.22113e-13	889.892
0.357214	1	1	1	4.22113e-13	889.892
0.358214	1	1	1	4.22113e-13	889.892
0.359214	1	1	1	4.22113e-13	889.892
0.360214	1	1	1	4.22113e-13	889.892
0.361214	1	1	1	4.22113e-13	889.892
0.362214	1	1	1	4.22113e-13	889.892
0.363214	1	1	1	4.22113e-13	889.892
0.364214	1	1	1	4.22113e-13	889.892
0.365214	1	1	1	4.22113e-13	889.892
0.366214	1	1	1	4.22113e-13	889.892
0.367214	1	1	1	4.22113e-13	889.892
0.368214	1	1	1	4.22113e-13	889.892
0.369214	1	1	1	4.22113e-13	889.892
0.370214	1	1	1	4.22113e-13	889.892
0.371214	1	1	1	4.22113e-13	889.892
0.372214	1	1	1	4.22113e-13	889.892
0.373214	1	1	1	4.22113e-13	889.892
0.374214	1	1	1	4.22113e-13	889.892
0.375214	1	1	1	4.22113e-13	889.892
0.376214	1	1	1	4.22113e-13	889.892
0.377214	1	1	1	4.22113e-13	889.892
0.378214	1	1	1	4.22113e-13	889.892
0.379214	1	1	1	4.22113e-13	889.892
0.380214	1	1	1	4.22113e-13	889.892
0.381214	1	1	1	4.22113e-13	889.892
0.382214	1	1	1	4.22113e-13	889.892
0.383214	1	1	1	4.22113e-13	889.892
0.384214	1	1	1	4.22113e-13	889.892
0.385214	1	1	1	4.22113e-13	889.892
0.386214	1	1	1	4.22113e-13	889.892
0.387214	1	1	1	4.22113e-13	889.892
0.388214	1	1	1	4.22113e-13	889.892
0.389214	1	1	1	4.22113e-13	889.892
0.390214	1	1	1	4.22113e-13	889.892
0.391214	1	1	1	4.22113e-13	889.892
0.392214	1	1	1	4.22113e-13	889.892
0.393214	1	1	1	4.22113e-13	889.892
0.394214	1	1	1	4.22113e-13	889.892
0.395214	1	1	1	4.22113e-13	889.892
0.396214	1	1	1	4.22113e-13	889.892
0.397214	1	1	1	4.22113e-13	889.892
0.398214	1	1	1	4.22113e-13	889.892
0.399214	1	1	1	4.22113e-13	889.892
0.400214	1	1	1	4.22113e-13	889.892
0.401214	1	1	1	4.22113e-13	889.892
0.402214	1	1	1	4.22113e-13	889.892
0.403214	1	1	1	4.22113e-13	889.892
0.404214	1	1	1	4.22113e-13	889.892
0.405214	1	1	1	4.22113e-13	889.892
0.406214	1	1	1	4.22113e-13	889.892
0.407214	1	1	1	4.22113e-13	889.892
0.408214	1	1	1	4.22113e-13	889.892
0.409214	1	1	1	4.22113e-13	889.892
0.410214	1	1	1	4.22113e-13	889.892
0.411214	1	1	1	4.22113e-13	889.892
0.412214	1	1	1	4.22113e-13	889.892
0.413214	1	1	1	4.22113e-13	889.892
0.414214	1	1	1	4.22113e-13	889.892
0.415214	1	1	1	4.22113e-13	889.892
0.416214	1	1	1	4.22113e-13	889.892
0.417214	1	1	1	4.22113e-13	889.892
0.418214	1	1	1	4.22113e-13	889.892
0.419214	1	1	1	4.22113e-13	889.892
0.420214	1	1	1	4.22113e-13	889.892
0.421214	1	1	1	4.22113e-13	889.892
0.422214	1	1	1	4.22113e-13	889.892
0.423214	1	1	1	4.22113e-13	889.892
0.424214	1	1	1	4.22113e-13	889.892
0.425214	1	1	1	4.22113e-13	889.892
0.426214	1	1	1	4.22113e-13	889.892
0.427214	1	1	1	4.22113e-13	889.892
0.428214	1	1	1	4.22113e-13	889.892
0.429214	1	1	1	4.22113e-13	889.892
0.430214	1	1	1	4.22113e-13	889.892
0.431214	1	1	1	4.22113e-13	889.892
0.432214	1	1	1	4.22113e-13	889.892
0.433214	1	1	1	4.22113e-13	889.892
0.434214	1	1	1	4.22113e-13	889.892
0.435214	1	1	1	4.22113e-13	889.892
0.436214	1	1	1	4.22113e-13	889.892
0.437214	1	1	1	4.22113e-13	889.892
0.438214	1	1	1	4.22113e-13	889.892
0.439214	1	1	1	4.22113e-13	889.892
0.440214	1	1	1	4.22113e-13	889.892
0.441214	1	1	1	4.22113e-13	889.892
0.442214	1	1	1	4.22113e-13	889.892
0.443214	1	1	1	4.22113e-13	889.892
0.444214	1	1	1	4.22113e-13	889.892
0.445214	1	1	1	4.22113e-13	889.892
0.446214	1	1	1	4.22113e-13	889.892
0.447214	1	1	1	4.22113e-13	889.892
0.448214	1	1	1	4.22113e-13	889.892
0.449214	1	1	1	4.22113e-13	889.892
0.450214	1	1	1	4.22113e-13	889.892
0.451214	1	1	1	4.22113e-13	889.892
0.452214	1	1	1	4.22113e-13	889.892
0.453214	1	1	1	4.22113e-13	889.892
0.454214	1	1	1	4.22113e-13	889.892
0.455214	1	1	1	4.22113e-13	889.892
0.456214	1	1	1	4.22113e-13	889.892
0.457214	1	1	1	4.22113e-13	889.892
0.458214	1	1	1	4.22113e-13	889.892
0.459214	1	1	1	4.22113e-13	889.892
0.460214	1	1	1	4.22113e-13	889.892
0.461214	1	1	1	4.22113e-13	889.892
0.462214	1	1	1	4.22113e-13	889.892
0.463214	1	1	1	4.22113e-13	889.892
0.464214	1	1	1	4.22113e-13	889.892
0.465214	1	1	1	4.22113e-13	889.892
0.466214	1	1	1	4.22113e-13	889.892
0.467214	1	1	1	4.22113e-13	889.892
0.468214	1	1	1	4.22113e-13	889.892
0.469214	1	1	1	4.22113e-13	889.892
0.470214	1	1	1	4.22113e-13	889.892
0.471214	1	1	1	4.22113e-13	889.892
0.472214	1	1	1	4.22113e-13	889.892
0.473214	1	1	1	4.22113e-13	889.892
0.474214	1	1	1	4.22113e-13	889.892
0.475214	1	1	1	4.22113e-13	889.892
0.476214	1	1	1	4.22113e-13	889.892
0.477214	1	1	1	4.22113e-13	889.892
0.478214	1	1	1	4.22113e-13	889.892
0.479214	1	1	1	4.22113e-13	889.892
0.480214	1	1	1	4.22113e-13	889.892
0.481214	1	1	1	4.22113e-13	889.892
0.482214	1	1	1	4.22113e-13	889.892
0.483214	1	1	1	4.22113e-13	889.892
0.484214	1	1	1	4.22113e-13	889.892
0.485214	1	1	1	4.22113e-13	889.892
0.486214	1	1	1	4.22113e-13	889.892
0.487214	1	1	1	4.22113e-13	889.892
0.488214	1	1	1	4.22113e-13	889.892
0.489214	1	1	1	4.22113e-13	889.892
0.490214	1	1	1	4.22113e-13	889.892
0.491214	1	1	1	4.22113e-13	889.892
0.492214	1	1	1	4.22113e-13	889.892
0.493214	1	1	1	4.22113e-13	889.892
0.494214	1	1	1	4.22113e-13	889.892
0.495214	1	1	1	4.22113e-13	889.892
0.496214	1	1	1	4.22113e-13	889.892
0.497214	1	1	1	4.22113e-13	889.892
0.498214	1	1	1	4.22113e-13	889.892
0.499214	1	1	1	4.22113e-13	889.892
0.500214	1	1	1	4.22113e-13	889.892
0.501214	1	1	1	4.22113e-13	889.892
0.502214	1	1	1	4.22113e-13	889.892
0.503214	1	1	1	4.22113e-13	889.892
0.504214	1	1	1	4.22113e-13	889.892
0.505214	1	1	1	4.22113e-13	889.892
0.506214	1	1	1	4.22113e-13	889.892
0.507214	1	1	1	4.22113e-13	889.892
0.508214	1	1	1	4.22113e-13	889.892
0.509214	1	1	1	4.22113e-13	889.892
0.510214	1	1	1	4.22113e-13	889.892
0.511214	1	1	1	4.22113e-13	889.892
0.512214	1	1	1	4.22113e-13	889.892
0.513214	1	1	1	4.22113e-13	889.892
0.514214	1	1	1	4.22113e-13	889.892
0.515214	1	1	1	4.22113e-13	889.892
0.516214	1	1	1	4.22113e-13	889.892
0.517214	1	1	1	4.22113e-13	889.892
0.518214	1	1	1	4.22113e-13	889.892
0.519214	1	1	1	4.22113e-13	889.892
0.520214	1	1	1	4.22113e-13	889.892
0.521214	1	1	1	4.22113e-13	889.892
0.522214	1	1	1	4.22113e-13	889.892
0.523214	1	1	1	4.22113e-13	889.892
0.524214	1	1	1	4.22113e-13	889.892
0.525214	1	1	1	4.22113e-13	889.892
0.526214	1	1	1	4.22113e-13	889.892
0.527214	1	1	1	4.22113e-13	889.892
0.528214	1	1	1	4.22113e-13	889.892
0.529214	1	1	1	4.22113e-13	889.892
0.530214	1	1	1	4.22113e-13	889.892
0.531214	1	1	1	4.22113e-13	889.892
0.532214	1	1	1	4.22113e-13	889.892
0.533214	1	1	1	4.22113e-13	889.892
0.534214	1	1	1	4.22113e-13	889.892
0.535214	1	1	1	4.22113e-13	889.892
0.536214	1	1	1	4.22113e-13	889.892
0.537214	1	1	1	4.22113e-13	889.892
0.538214	1	1	1	4.22113e-13	889.892
0.539214	1	1	1	4.22113e-13	889.892
0.540214	1	1	1	4.22113e-13	889.892
0.541214	1	1	1	4.22113e-13	889.892
0.542214	1	1	1	4.22113e-13	889.892
0.543214	1	1	1	4.22113e-13	889.892
0.544214	1	1	1	4.22113e-13	889.892
0.545214	1	1	1	4.22113e-13	889.892
0.546214	1	1	1	4.22113e-13	889.892
0.547214	1	1	1	4.22113e-13	889.892
0.548214	1	1	1	4.22113e-13	889.892
0.549214	1	1	1	4.22113e-13	889.892
0.550214	1	1	1	4.22113e-13	889.892
0.551214	1	1	1	4.22113e-13	889.892
0.552214	1	1	1	4.22113e-13	889.892
0.553214	1	1	1	4.22113e-13	889.892
0.554214	1	1	1	4.22113e-13	889.892
0.555214	1	1	1	4.22113e-13	889.892
0.556214	1	1	1	4.22113e-13	889.892
0.557214	1	1	1	4.22113e-13	889.892
0.558214	1	1	1	4.22113e-13	889.892
0.559214	1	1	1	4.22113e-13	889.892
0.560214	1	1	1	4.22113e-13	889.892
0.561214	1	1	1	4.22113e-13	889.892
0.562214	1	1	1	4.22113e-13	889.892
0.563214	1	1	1	4.22113e-13	889.892
0.564214	1	1	1	4.22113e-13	889.892
0.565214	1	1	1	4.22113e-13	889.892
0.566214	1	1	1	4.22113e-13	889.892
0.567214	1	1	1	4.22113e-13	889.892
0.568214	1	1	1	4.22113e-13	889.892
0.569214	1	1	1	4.22113e-13	889.892
0.570214	1	1	1	4.22113e-13	889.892
0.571214	1	1	1	4.22113e-13	889.892
0.572214	1	1	1	4.22113e-13	889.892
0.573214	1	1	1	4.22113e-13	889.892
0.574214	1	1	1	4.22113e-13	889.892
0.575214	1	1	1	4.22113e-13	889.892
0.576214	1	1	1	4.22113e-13	889.892
0.577214	1	1	1	4.22113e-13	889.892
0.578214	1	1	1	4.22113e-13	889.892
0.579214	1	1	1	4.22113e-13	889.892
0.580214	1	1	1	4.22113e-13	889.892
0.581214	1	1	1	4.22113e-13	889.892
0.582214	1	1	1	4.22113e-13	889.892
0.583214	1	1	1	4.22113e-13	889.892
0.584214	1	1	1	4.22113e-13	889.892
0.585214	1	1	1	4.22113e-13	889.892
0.586214	1	1	1	4.22113e-13	889.892
0.587214	1	1	1	4.22113e-13	889.892
0.588214	1	1	1	4.22113e-13	889.892
0.589214	1	1	1	4.22113e-13	889.892
0.590214	1	1	1	4.22113e-13	889.892
0.591214	1	1	1	4.22113e-13	889.892
0.592214	1	1	1	4.22113e-13	889.892
0.593214	1	1	1	4.22113e-13	889.892
0.594214	1	1	1	4.22113e-13	889.892
0.595214	1	1	1	4.22113e-13	889.892
0.596214	1	1	1	4.22113e-13	889.892
0.597214	1	1	1	4.22113e-13	889.892
0.598214	1	1	1	4.22113e-13	889.892
0.599214	1	1	1	4.22113e-13	889.892
0.600214	1	1	1	4.22113e-13	889.892
0.601214	1	1	1	4.22113e-13	889.892
